q_idx,bins_items_correct_answer,debug_level_2,question,cue,cue_completed,retrieval_type,get,correct_answer,correct_answer_chapters,correct_answer_detailed,n_items_correct_answer,n_chapters_correct_answer,debug_changed,debug_existing_change,minerva_category,minerva_subtask,missing_tuple_elements,present_tuple_elements,minerva_category_known,combined_source,is_synthetic,synthetic_type,synthetic_note,combined_q_idx,original_minerva_category
24,1,1504,"Story spot-the-differences: Compare answers of these two story queries.
A) Recall what happened involving Samuel Parker at American Museum of Natural History on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.
B) Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Recall what happened involving Brooklyn Ross at Bethpage State Park on August 24, 2026. Describe the key events or activities that occurred, focusing on what happened.
Return only_in_A and only_in_B.","(t, s, ent, *)","({April 09, 2026}, {American Museum of Natural History}, {Samuel Parker}, *)",story_diff::set_difference,all,"{""only_in_A"": [""Theater Performance""], ""only_in_B"": []}",,"{""only_in_A"": [""Theater Performance""], ""only_in_B"": []}",1,1,set(),,Spot the Differences,Story synthetic spot_the_differences,c,t|s|ent,True,story_synthetic_balanced,True,spot_the_differences,Rebalanced from Search to Spot the Differences; cue preserved,92,Search
25,1,2283,"Story spot-the-difference: Compare the answers to these two story queries and list differences.
A) Think about the events related to Flash Mob that occurred at Ellis Island on April 09, 2026. List all protagonists involved in these events, without describing the events themselves.
B) Recall what happened involving Scarlett Thomas at High Line on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.
Return two lists: only_in_A and only_in_B.","(t, s, *, c)","({April 09, 2026}, {Ellis Island}, *, {Flash Mob})",story_diff::set_difference,all,"{""only_in_A"": [""Jackson Ramos""], ""only_in_B"": [""Astronomy Night""]}",,"{""only_in_A"": [""Jackson Ramos""], ""only_in_B"": [""Astronomy Night""]}",1,1,set(),,Spot the Differences,Story-grounded set difference,ent,t|s|c,True,story_synthetic,True,spot_the_differences,Compared q_idx 25 vs 24,93,
24,0,3785,"Recall what happened involving Chloe Castillo at American Museum of Natural History on August 17, 2025. Describe the key events or activities that occurred, focusing on what happened.","(t, s, ent, *)","({August 17, 2025}, {American Museum of Natural History}, {Chloe Castillo}, *)",Event contents,all,set(),set(),{},0,0,{'date'},False,Search,Keyed retrieval from episodic event memory,c,t|s|ent,True,original,False,,,94,
17,"{3,4,5}",2203,"Story recall-and-edit: Start from the answer to this story query: ""Think about the events involving Tech Hackathon on March 23, 2024. Provide a list of all protagonists involved in these events, without describing the events."". Remove ""Henry Reed"" from that answer. Return only the remaining items.","(t, *, *, c)","({March 23, 2024}, *, *, {Tech Hackathon})",story_edit::remove_one,all,"{'Julian Ross', 'Zoe Brown'}",,"{'remaining_items': ['Julian Ross', 'Zoe Brown']}",3,3,set(),,Recall and Edit,Story-grounded remove-one edit,s|ent,t|c,True,story_synthetic,True,recall_and_edit,Removed item: Henry Reed,95,
26,0,3026,"Story composite task: Use two story queries.
A) Consider the events involving both Brooklyn Ross and Book Signing Event on August 24, 2026. List all the locations where these events took place, without describing the events themselves.
B) Story spot-the-differences: Compare answers of these two story queries.
A) Consider the events involving both Lucy Carter and Antique Auction on April 09, 2026. List all the locations where these events took place, without describing the events themselves.
B) Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Consider the events involving both Chloe Castillo and Fashion Show on August 17, 2025. List all the locations where these events took place, without describing the events themselves.
Return only_in_A and only_in_B.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.","(t, *, ent, c)","({August 24, 2026}, *, {Brooklyn Ross}, {Book Signing Event})",story_composite::difference_then_sort,all,[],,"{""remaining_sorted"": []}",0,0,"{'content', 'location'}",True,Composite,Story synthetic composite,s,t|ent|c,True,story_synthetic_balanced,True,composite,Rebalanced from Search to Composite; cue preserved,96,Search
35,"{3,4,5}",688,"Enumerate all activities that Benjamin Green has been involved in, ordered from earliest to latest in the story's chronology.","(*, *, ent, *)","(*, *, {Benjamin Green}, *)",Event contents,chronological,"['Fashion Show', 'Scientific Conference', 'Ice Sculpture Exhibition', 'Tech Hackathon']","[65, 75, 7, 14]","{7: 'Ice Sculpture Exhibition', 14: 'Tech Hackathon', 65: 'Fashion Show', 75: 'Scientific Conference'}",4,4,set(),,Compute on Sets and Lists,Temporal ordering over retrieved events,t|s|c,ent,True,original,False,,,97,
17,0,4422,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Think about the events involving Book Signing Event on August 24, 2026. Provide a list of all protagonists involved in these events, without describing the events.","(t, *, *, c)","({August 24, 2026}, *, *, {Book Signing Event})",story_state::latest_chapter,latest,0,,{'latest_chapter': 0},0,0,"{'content', 'location'}",True,Stateful Processing,Story synthetic stateful_processing,s|ent,t|c,True,story_synthetic_balanced,True,stateful_processing,Rebalanced from Search to Stateful Processing; cue preserved,98,Search
25,0,4605,"Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Think about the events related to Astronomy Night that occurred at Grand Central Terminal on August 12, 2025. List all protagonists involved in these events, without describing the events themselves.","(t, s, *, c)","({August 12, 2025}, {Grand Central Terminal}, *, {Astronomy Night})",story_compute::sort_items,chronological,[],,"{""sorted_items"": []}",0,0,"{'entity', 'date', 'location'}",False,Compute on Sets and Lists,Story synthetic compute_on_sets_and_lists,ent,t|s|c,True,story_synthetic_balanced,True,compute_on_sets_and_lists,Rebalanced from Search to Compute on Sets and Lists; cue preserved,99,Search
20,2,945,"Story composite task: Use two story queries.
A) Recall all events related to Film Festival that occurred at High Line. Provide a list of all dates when these events took place, without describing the events.
B) Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Think about the events involving Parkour Workshop at American Museum of Natural History. List all protagonists involved in these events, without mentioning the events themselves.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.","(*, s, *, c)","(*, {High Line}, *, {Film Festival})",story_composite::difference_then_sort,all,"[""December 26, 2026"", ""October 13, 2024""]",,"{""remaining_sorted"": [""December 26, 2026"", ""October 13, 2024""]}",2,2,set(),,Composite,Story synthetic composite,t|ent,s|c,True,story_synthetic_balanced,True,composite,Rebalanced from Search to Composite; cue preserved,100,Search
23,"{3,4,5}",1831,"Reflect on the experiences of Samuel Parker related to Theater Performance. List all the unique locations where these events took place, without mentioning the events themselves.","(*, *, ent, c)","(*, *, {Samuel Parker}, {Theater Performance})",Spaces,all,"{'One World Trade Center', 'American Museum of Natural History', 'Fire Island National Seashore'}","{80, 25, 33}","{25: 'One World Trade Center', 33: 'Fire Island National Seashore', 80: 'American Museum of Natural History'}",3,3,set(),,Search,Keyed retrieval from episodic event memory,t|s,ent|c,True,original,False,,,101,
15,1,1887,"Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Reflect on what Jackson Ramos experienced on April 09, 2026. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.","(t, *, ent, *)","({April 09, 2026}, *, {Jackson Ramos}, *)",story_compute::sort_items,chronological,"[""Flash Mob""]",,"{""sorted_items"": [""Flash Mob""]}",1,1,set(),,Compute on Sets and Lists,Story synthetic compute_on_sets_and_lists,s|c,t|ent,True,story_synthetic_balanced,True,compute_on_sets_and_lists,Rebalanced from Search to Compute on Sets and Lists; cue preserved,102,Search
10,6+,37,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Consider all events involving Fashion Show. List all the locations where these events took place, without mentioning the events themselves.","(*, *, *, c)","(*, *, *, {Fashion Show})",story_state::latest_chapter,latest,117,,{'latest_chapter': 117},10,13,set(),,Stateful Processing,Story synthetic stateful_processing,t|s|ent,c,True,story_synthetic_balanced,True,stateful_processing,Rebalanced from Search to Stateful Processing; cue preserved,103,Search
28,1,1323,"Recall what happened involving Brooklyn Ross and Educational Workshop at One World Trade Center on April 09, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2026}, {One World Trade Center}, {Brooklyn Ross}, {Educational Workshop})",Other entities,all,"{'Heidi Carroll', 'Abram Taber'}",{104},"{104: ['Abram Taber', 'Heidi Carroll']}",2,1,set(),,Match and Compare,Co-occurrence lookup excluding anchor entity,,t|s|ent|c,True,original,False,,,104,
30,6+,2484,What is the most recent date Levi Rodriguez was observed or mentioned in the story's chronology?,"(*, *, ent, *)","(*, *, {Levi Rodriguez}, *)",Times,latest,"['December 26, 2026']",[15],"{15: 'December 26, 2026'}",1,9,set(),,Stateful Processing,Latest-state retrieval in an event stream,t|s|c,ent,True,original,False,,,105,
13,0,3667,"Story spot-the-differences: Compare answers of these two story queries.
A) Recall the key events that occurred at Grand Central Terminal on August 12, 2025. Describe what happened, focusing on the actions or occurrences rather than who was involved.
B) Recall the key events that occurred at American Museum of Natural History on April 09, 2026. Describe what happened, focusing on the actions or occurrences rather than who was involved.
Return only_in_A and only_in_B.","(t, s, *, *)","({August 12, 2025}, {Grand Central Terminal}, *, *)",story_diff::set_difference,all,"{""only_in_A"": [], ""only_in_B"": [""Theater Performance""]}",,"{""only_in_A"": [], ""only_in_B"": [""Theater Performance""]}",0,0,"{'entity', 'date', 'location'}",False,Spot the Differences,Story synthetic spot_the_differences,ent|c,t|s,True,story_synthetic_balanced,True,spot_the_differences,Rebalanced from Search to Spot the Differences; cue preserved,106,Search
15,0,4314,"Story recall-and-edit: For query ""Reflect on what Mila Diaz experienced on August 27, 2024. Describe all the key events they were involved in, focusing on what happened rather than where it occurred."", return an empty answer.","(t, *, ent, *)","({August 27, 2024}, *, {Mila Diaz}, *)",story_edit::empty,all,set(),,{'remaining_items': []},0,0,"{'content', 'entity', 'date', 'location'}",False,Recall and Edit,Story synthetic recall_and_edit,s|c,t|ent,True,story_synthetic_balanced,True,recall_and_edit,Rebalanced from Search to Recall and Edit; cue preserved,107,Search
24,1,1449,"Story spot-the-differences: Compare answers of these two story queries.
A) Recall what happened involving Lily Nguyen at Brooklyn Museum on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.
B) Story composite task: Use two story queries.
A) Recall what happened involving Brooklyn Ross at One World Trade Center on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.
B) Recall what happened involving Scarlett Thomas at High Line on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.
Return only_in_A and only_in_B.","(t, s, ent, *)","({April 09, 2026}, {Brooklyn Museum}, {Lily Nguyen}, *)",story_diff::set_difference,all,"{""only_in_A"": [""Fashion Show""], ""only_in_B"": [""Educational Workshop""]}",,"{""only_in_A"": [""Fashion Show""], ""only_in_B"": [""Educational Workshop""]}",1,1,set(),,Spot the Differences,Story synthetic spot_the_differences,c,t|s|ent,True,story_synthetic_balanced,True,spot_the_differences,Rebalanced from Search to Spot the Differences; cue preserved,108,Search
13,0,3632,"Story recall-and-edit: For query ""Recall the key events that occurred at American Museum of Natural History on August 17, 2025. Describe what happened, focusing on the actions or occurrences rather than who was involved."", return an empty answer.","(t, s, *, *)","({August 17, 2025}, {American Museum of Natural History}, *, *)",story_edit::empty,all,set(),,{'remaining_items': []},0,0,{'date'},False,Recall and Edit,Story synthetic recall_and_edit,ent|c,t|s,True,story_synthetic_balanced,True,recall_and_edit,Rebalanced from Search to Recall and Edit; cue preserved,109,Search
14,0,2992,"Story spot-the-differences: Compare answers of these two story queries.
A) Consider the events involving Mila Diaz on August 27, 2024. List all the locations where these events took place, without describing the events themselves.
B) Story composite task: Use two story queries.
A) Consider the events involving Henry Reed on April 09, 2026. List all the locations where these events took place, without describing the events themselves.
B) Story composite task: Use two story queries.
A) Reflect on what Henry Reed experienced on April 09, 2026. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
B) Consider the events involving Henry Reed on April 09, 2026. List all the locations where these events took place, without describing the events themselves.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.
Return only_in_A and only_in_B.","(t, *, ent, *)","({August 27, 2024}, *, {Mila Diaz}, *)",story_diff::set_difference,all,"{""only_in_A"": [], ""only_in_B"": [""Queensboro Bridge""]}",,"{""only_in_A"": [], ""only_in_B"": [""Queensboro Bridge""]}",0,0,"{'content', 'entity', 'date', 'location'}",False,Spot the Differences,Story synthetic spot_the_differences,s|c,t|ent,True,story_synthetic_balanced,True,spot_the_differences,Rebalanced from Search to Spot the Differences; cue preserved,110,Search
19,1,1675,"Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Reflect on Zoe Brown's experiences at American Museum of Natural History. Describe all the key events they've been involved in at this location, focusing on what happened rather than when it occurred.","(*, s, ent, *)","(*, {American Museum of Natural History}, {Zoe Brown}, *)",story_compute::sort_items,chronological,"[""Photography Exhibition""]",,"{""sorted_items"": [""Photography Exhibition""]}",1,1,set(),,Compute on Sets and Lists,Story synthetic compute_on_sets_and_lists,t|c,s|ent,True,story_synthetic_balanced,True,compute_on_sets_and_lists,Rebalanced from Search to Compute on Sets and Lists; cue preserved,111,Search
15,1,1848,"Story match-and-compare: Compare answers of these two story queries and list only shared items.
A) Reflect on what Benjamin Green experienced on April 09, 2026. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
B) Reflect on what Stella Scott experienced on August 12, 2025. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
Return the intersection.","(t, *, ent, *)","({April 09, 2026}, *, {Benjamin Green}, *)",story_compare::intersection,all,set(),,{'shared_items': []},1,1,set(),,Match and Compare,Story synthetic match_and_compare,s|c,t|ent,True,story_synthetic_balanced,True,match_and_compare,Rebalanced from Search to Match and Compare; cue preserved,112,Search
17,1,2090,"Think about the events involving Fashion Show on April 09, 2026. Provide a list of all protagonists involved in these events, without describing the events.","(t, *, *, c)","({April 09, 2026}, *, *, {Fashion Show})",Entities,all,{'Lily Nguyen'},{23},{23: 'Lily Nguyen'},1,1,set(),,Search,Keyed retrieval from episodic event memory,s|ent,t|c,True,original,False,,,113,
24,1,1519,"Story recall-and-edit: Start from the answer to this story query: ""Recall what happened involving Scarlett Thomas at High Line on April 09, 2026. Describe the key events or activities that occurred, focusing on what happened."". Remove ""Astronomy Night"" from the answer. Return only the remaining items.","(t, s, ent, *)","({April 09, 2026}, {High Line}, {Scarlett Thomas}, *)",story_edit::remove_one,all,set(),,{'remaining_items': []},1,1,set(),,Recall and Edit,Story synthetic recall_and_edit,c,t|s|ent,True,story_synthetic_balanced,True,recall_and_edit,Rebalanced from Search to Recall and Edit; cue preserved,114,Search
28,0,3762,"Recall what happened involving Brooklyn Ross and Book Signing Event at Bethpage State Park on August 24, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({August 24, 2026}, {Bethpage State Park}, {Brooklyn Ross}, {Book Signing Event})",Other entities,all,set(),set(),{},0,0,"{'content', 'location'}",True,Match and Compare,Co-occurrence lookup excluding anchor entity,,t|s|ent|c,True,original,False,,,115,
15,1,1873,"Story composite task: Use two story queries.
A) Reflect on what Henry Reed experienced on April 09, 2026. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
B) Consider the events involving Henry Reed on April 09, 2026. List all the locations where these events took place, without describing the events themselves.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.","(t, *, ent, *)","({April 09, 2026}, *, {Henry Reed}, *)",story_composite::difference_then_sort,all,"[""Theater Performance""]",,"{""remaining_sorted"": [""Theater Performance""]}",1,1,set(),,Composite,Story synthetic composite,s|c,t|ent,True,story_synthetic_balanced,True,composite,Rebalanced from Search to Composite; cue preserved,116,Search
21,0,4470,"Think about the events involving Fashion Show at Bethpage Black Course. List all protagonists involved in these events, without mentioning the events themselves.","(*, s, *, c)","(*, {Bethpage Black Course}, *, {Fashion Show})",Entities,all,set(),set(),{},0,0,{'content'},True,Search,Keyed retrieval from episodic event memory,t|ent,s|c,True,original,False,,,117,
19,1,1572,"Reflect on Ezra Edwards's experiences at Bethpage Black Course. Describe all the key events they've been involved in at this location, focusing on what happened rather than when it occurred.","(*, s, ent, *)","(*, {Bethpage Black Course}, {Ezra Edwards}, *)",Event contents,all,{'Parkour Workshop'},{1},{1: 'Parkour Workshop'},1,1,set(),,Search,Keyed retrieval from episodic event memory,t|c,s|ent,True,original,False,,,118,
18,0,2661,"Story match-and-compare: Compare answers of these two story queries and list only shared items.
A) Consider all events involving Zoe Brown at Bethpage State Park. Provide a list of all dates when these events occurred, without describing the events.
B) Story recall-and-edit: Start from the answer to this story query: ""Reflect on Henry Reed's experiences at Port Jefferson. Describe all the key events they've been involved in at this location, focusing on what happened rather than when it occurred."". Remove ""Photography Exhibition"" from that answer. Return only the remaining items.
Return the intersection.","(*, s, ent, *)","(*, {Bethpage State Park}, {Zoe Brown}, *)",story_compare::intersection,all,set(),,{'shared_items': []},0,0,{'location'},True,Match and Compare,Story synthetic match_and_compare,t|c,s|ent,True,story_synthetic_balanced,True,match_and_compare,Rebalanced from Search to Match and Compare; cue preserved,119,Search
26,1,606,"Story recall-and-edit: Start from the answer to this story query: ""Consider the events involving both Lily Nguyen and Fashion Show on April 09, 2026. List all the locations where these events took place, without describing the events themselves."". Remove ""Brooklyn Museum"" from the answer. Return only the remaining items.","(t, *, ent, c)","({April 09, 2026}, *, {Lily Nguyen}, {Fashion Show})",story_edit::remove_one,all,set(),,{'remaining_items': []},1,1,set(),,Recall and Edit,Story synthetic recall_and_edit,s,t|ent|c,True,story_synthetic_balanced,True,recall_and_edit,Rebalanced from Search to Recall and Edit; cue preserved,120,Search
29,0,3356,"Provide a comprehensive account of what happened involving Stella Scott and Astronomy Night at Grand Central Terminal on August 12, 2025. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({August 12, 2025}, {Grand Central Terminal}, {Stella Scott}, {Astronomy Night})",Full event details,all,set(),set(),{},0,0,"{'entity', 'date', 'location'}",False,Composite,Story full event details,,t|s|ent|c,True,original,False,,,121,
9,6+,949,"Story recall-and-edit: Start from the answer to this story query: ""Recall all events related to Film Festival. Provide a list of all dates when these events occurred, without describing the events."". Remove ""December 26, 2026"" from the answer. Return only the remaining items.","(*, *, *, c)","(*, *, *, {Film Festival})",story_edit::remove_one,all,"{'September 03, 2026', 'March 23, 2024', 'October 27, 2024', 'October 13, 2024'}",,"{'remaining_items': ['March 23, 2024', 'October 13, 2024', 'October 27, 2024', 'September 03, 2026']}",5,6,set(),,Recall and Edit,Story synthetic recall_and_edit,t|s|ent,c,True,story_synthetic_balanced,True,recall_and_edit,Rebalanced from Search to Recall and Edit; cue preserved,122,Search
20,1,984,"Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Recall all events related to Photography Exhibition that occurred at American Museum of Natural History. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, c)","(*, {American Museum of Natural History}, *, {Photography Exhibition})",story_compute::sort_items,chronological,"[""August 24, 2026""]",,"{""sorted_items"": [""August 24, 2026""]}",1,1,set(),,Compute on Sets and Lists,Story synthetic compute_on_sets_and_lists,t|ent,s|c,True,story_synthetic_balanced,True,compute_on_sets_and_lists,Rebalanced from Search to Compute on Sets and Lists; cue preserved,123,Search
16,1,1138,"Story match-and-compare: Compare answers of these two story queries and list only shared items.
A) Recall the events related to Tech Hackathon that occurred on April 09, 2026. List all the locations where these events took place, without describing the events themselves.
B) Story spot-the-differences: Compare answers of these two story queries.
A) Recall the events related to Tech Hackathon that occurred on March 23, 2024. List all the locations where these events took place, without describing the events themselves.
B) Recall the events related to Theater Performance that occurred on February 27, 2026. List all the locations where these events took place, without describing the events themselves.
Return only_in_A and only_in_B.
Return the intersection.","(t, *, *, c)","({April 09, 2026}, *, *, {Tech Hackathon})",story_compare::intersection,all,set(),,{'shared_items': []},1,1,set(),,Match and Compare,Story synthetic match_and_compare,s|ent,t|c,True,story_synthetic_balanced,True,match_and_compare,Rebalanced from Search to Match and Compare; cue preserved,124,Search
28,0,3784,"Recall what happened involving Chloe Castillo and Theater Performance at Queensboro Bridge on April 09, 2026 and list only who else was involved (if anyone).","(t, s, ent, c)","({April 09, 2026}, {Queensboro Bridge}, {Chloe Castillo}, {Theater Performance})",Other entities,all,set(),set(),{},0,0,{'entity'},True,Match and Compare,Co-occurrence lookup excluding anchor entity,,t|s|ent|c,True,original,False,,,125,
19,"{3,4,5}",1599,"Story recall-and-edit: Start from the answer to this story query: ""Reflect on Julian Ross's experiences at High Line. Describe all the key events they've been involved in at this location, focusing on what happened rather than when it occurred."". Remove ""Archery Tournament"" from that answer. Return only the remaining items.","(*, s, ent, *)","(*, {High Line}, {Julian Ross}, *)",story_edit::remove_one,all,"{'Parkour Workshop', 'Fashion Show'}",,"{'remaining_items': ['Fashion Show', 'Parkour Workshop']}",3,3,set(),,Recall and Edit,Story-grounded remove-one edit,t|c,s|ent,True,story_synthetic,True,recall_and_edit,Removed item: Archery Tournament,126,
8,0,4344,"Think about Ava Gray's experiences. Describe all the key events they've been involved in, focusing on what happened rather than when or where it occurred.","(*, *, ent, *)","(*, *, {Ava Gray}, *)",Event contents,all,set(),set(),{},0,0,"{'content', 'entity', 'date', 'location'}",False,Search,Keyed retrieval from episodic event memory,t|s|c,ent,True,original,False,,,127,
31,"{3,4,5}",2504,What is the most recent location where Ezra Edwards was observed in the story's chronological timeline?,"(*, *, ent, *)","(*, *, {Ezra Edwards}, *)",Spaces,latest,['New York Botanical Garden'],[24],{24: 'New York Botanical Garden'},1,4,set(),,Stateful Processing,Latest-state retrieval in an event stream,t|s|c,ent,True,original,False,,,128,
21,0,4530,"Story match-and-compare: Compare answers of these two story queries and list only shared items.
A) Think about the events involving Opera Performance at American Museum of Natural History. List all protagonists involved in these events, without mentioning the events themselves.
B) Recall all events related to Photography Exhibition that occurred at American Museum of Natural History. Provide a list of all dates when these events took place, without describing the events.
Return the intersection.","(*, s, *, c)","(*, {American Museum of Natural History}, *, {Opera Performance})",story_compare::intersection,all,set(),,{'shared_items': []},0,0,"{'content', 'entity', 'date'}",False,Match and Compare,Story synthetic match_and_compare,t|ent,s|c,True,story_synthetic_balanced,True,match_and_compare,Rebalanced from Search to Match and Compare; cue preserved,129,Search
20,1,979,"Story recall-and-edit: Start from the answer to this story query: ""Recall all events related to Parkour Workshop that occurred at American Museum of Natural History. Provide a list of all dates when these events took place, without describing the events."". Remove ""September 13, 2025"" from the answer. Return only the remaining items.","(*, s, *, c)","(*, {American Museum of Natural History}, *, {Parkour Workshop})",story_edit::remove_one,all,set(),,{'remaining_items': []},1,1,set(),,Recall and Edit,Story synthetic recall_and_edit,t|ent,s|c,True,story_synthetic_balanced,True,recall_and_edit,Rebalanced from Search to Recall and Edit; cue preserved,130,Search
19,2,1584,"Story recall-and-edit: Start from the answer to this story query: ""Reflect on Henry Reed's experiences at Port Jefferson. Describe all the key events they've been involved in at this location, focusing on what happened rather than when it occurred."". Remove ""Photography Exhibition"" from that answer. Return only the remaining items.","(*, s, ent, *)","(*, {Port Jefferson}, {Henry Reed}, *)",story_edit::remove_one,all,{'Tech Hackathon'},,{'remaining_items': ['Tech Hackathon']},2,2,set(),,Recall and Edit,Story-grounded remove-one edit,t|c,s|ent,True,story_synthetic,True,recall_and_edit,Removed item: Photography Exhibition,131,
26,1,575,"Story recall-and-edit: Start from the answer to this story query: ""Consider the events involving both Henry Reed and Theater Performance on April 09, 2026. List all the locations where these events took place, without describing the events themselves."". Remove ""Queensboro Bridge"" from the answer. Return only the remaining items.","(t, *, ent, c)","({April 09, 2026}, *, {Henry Reed}, {Theater Performance})",story_edit::remove_one,all,set(),,{'remaining_items': []},1,1,set(),,Recall and Edit,Story synthetic recall_and_edit,s,t|ent|c,True,story_synthetic_balanced,True,recall_and_edit,Rebalanced from Search to Recall and Edit; cue preserved,132,Search
16,2,1154,"Story recall-and-edit: Start from the answer to this story query: ""Recall the events related to Theater Performance that occurred on February 27, 2026. List all the locations where these events took place, without describing the events themselves."". Remove ""High Line"" from the answer. Return only the remaining items.","(t, *, *, c)","({February 27, 2026}, *, *, {Theater Performance})",story_edit::remove_one,all,{'Statue of Liberty'},,{'remaining_items': ['Statue of Liberty']},2,2,set(),,Recall and Edit,Story synthetic recall_and_edit,s|ent,t|c,True,story_synthetic_balanced,True,recall_and_edit,Rebalanced from Search to Recall and Edit; cue preserved,133,Search
20,1,892,"Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Recall all events related to Astronomy Night that occurred at American Museum of Natural History. Provide a list of all dates when these events took place, without describing the events.","(*, s, *, c)","(*, {American Museum of Natural History}, *, {Astronomy Night})",story_compute::sort_items,chronological,"[""December 26, 2026""]",,"{""sorted_items"": [""December 26, 2026""]}",1,1,set(),,Compute on Sets and Lists,Story synthetic compute_on_sets_and_lists,t|ent,s|c,True,story_synthetic_balanced,True,compute_on_sets_and_lists,Rebalanced from Search to Compute on Sets and Lists; cue preserved,134,Search
14,0,2932,"Story spot-the-differences: Compare answers of these two story queries.
A) Consider the events involving Brooklyn Ross on December 03, 2026. List all the locations where these events took place, without describing the events themselves.
B) Story composite task: Use two story queries.
A) Consider the events involving Henry Reed on April 09, 2026. List all the locations where these events took place, without describing the events themselves.
B) Story composite task: Use two story queries.
A) Reflect on what Henry Reed experienced on April 09, 2026. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
B) Consider the events involving Henry Reed on April 09, 2026. List all the locations where these events took place, without describing the events themselves.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.
Return only_in_A and only_in_B.","(t, *, ent, *)","({December 03, 2026}, *, {Brooklyn Ross}, *)",story_diff::set_difference,all,"{""only_in_A"": [], ""only_in_B"": [""Queensboro Bridge""]}",,"{""only_in_A"": [], ""only_in_B"": [""Queensboro Bridge""]}",0,0,"{'entity', 'date', 'location'}",True,Spot the Differences,Story synthetic spot_the_differences,s|c,t|ent,True,story_synthetic_balanced,True,spot_the_differences,Rebalanced from Search to Spot the Differences; cue preserved,135,Search
29,1,867,"Provide a comprehensive account of what happened involving Samuel Parker and Theater Performance at American Museum of Natural History on April 09, 2026. Include all relevant details about the event(s), including what occurred and any other pertinent information.","(t, s, ent, c)","({April 09, 2026}, {American Museum of Natural History}, {Samuel Parker}, {Theater Performance})",Full event details,all,{'Full chapter 80'},{80},{80: ['Full chapter 80']},1,1,set(),,Composite,Story full event details,,t|s|ent|c,True,original,False,,,136,
2,"{3,4,5}",1634,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Reflect on May 28, 2025. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({May 28, 2025}, *, *, *)",story_state::latest_chapter,latest,116,,{'latest_chapter': 116},3,3,set(),,Stateful Processing,Story synthetic stateful_processing,s|ent|c,t,True,story_synthetic_balanced,True,stateful_processing,Rebalanced from Search to Stateful Processing; cue preserved,137,Search
2,0,3985,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Reflect on August 27, 2024. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.","(t, *, *, *)","({August 27, 2024}, *, *, *)",story_state::latest_chapter,latest,0,,{'latest_chapter': 0},0,0,"{'content', 'entity', 'date', 'location'}",False,Stateful Processing,Story synthetic stateful_processing,s|ent|c,t,True,story_synthetic_balanced,True,stateful_processing,Rebalanced from Search to Stateful Processing; cue preserved,138,Search
