source_answers_file,timestamp_utc,mode,row_key,row_idx,combined_q_idx,q_idx,question,retrieval_type,get,ground_truth_items,answer,identified_items,matching_scores,tp,precision,recall,f1,exact_match,judge_explanation,judge_model,judge_status,status,judge_error,raw_judge_text,minerva_category,missing_tuple_elements,source_status,source_file,n_gold,gold_bin,model,condition,book,method
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:35+00:00,dp,combined_q_idx:16,16,16,3,"Think about all events that have occurred at Luna Oceanus Trading Post. Provide a list of all dates when these events took place, without describing the events.",Times,all,"['September 22, 2226', 'October 12, 2224', 'May 11, 2226']",unsure,[],"[0.0, 0.0, 0.0]",0,0.0,0.0,0.0,0,No specific dates were identified in the AI answer.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [0.0, 0.0, 0.0],
  ""explanation"": ""No specific dates were identified in the AI answer.""
}",Search,t|ent|c,ok,scifi_qwen25_14b_dp.answers.jsonl,3,3-5,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:37+00:00,dp,combined_q_idx:17,17,17,5,"Recall the various events that have taken place at Mercury Twilight Observatory. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved.",Event contents,all,"['digital afterlife server shutdown', 'main power grid overload', 'subspace antenna failure', 'fusion core breach', 'antimatter cascade', 'magnetic confinement rupture', 'cryo-pod integrity breach', 'matter synthesizer overload', 'memory patent warfare']","At Mercury Twilight Observatory, there was a main power grid overload. Technicians were huddled around a central console, working feverishly to troubleshoot the problem as error messages flashed on the screens. The air was thick with tension as they worked to contain the situation.",['main power grid overload'],"[0.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,1.0,0.111111,0.2,0,"The AI identified the main power grid overload, which is directly mentioned in the ground-truth list.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""main power grid overload""],
  ""matching_scores"": [0.95],
  ""explanation"": ""The AI identified the main power grid overload, which is directly mentioned in the ground-truth list.""
}",Search,t|ent|c,ok,scifi_qwen25_14b_dp.answers.jsonl,9,6+,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:40+00:00,dp,combined_q_idx:18,18,18,14,"Story spot-the-differences: Compare answers of these two story queries.
A) Consider the events involving Carter Stewart on August 27, 2224. List all the locations where these events took place, without describing the events themselves.
B) Reflect on what Carter Stewart experienced on August 27, 2224. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
Return only_in_A and only_in_B.",story_diff::set_difference,all,"['[]', '[]']","only_in_A: None

only_in_B: None

Note: There is no mention of any events involving Carter Stewart on August 27, 2224, in the provided text.",[],"[1.0, 0.0]",1,0.0,0.5,0.0,0,"No events involving Carter Stewart on August 27, 2224 were mentioned in the AI answer, so there are no differences found (full match).",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [1.0],
  ""explanation"": ""No events involving Carter Stewart on August 27, 2224 were mentioned in the AI answer, so there are no differences found (full match).""
}",Spot the Differences,s|c,ok,scifi_qwen25_14b_dp.answers.jsonl,2,2,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:43+00:00,dp,combined_q_idx:19,19,19,11,"Story composite task: Use two story queries.
A) Reflect on events related to hyperspace beacon failure. Provide a list of all protagonists involved in these events, without describing the events.
B) Consider all events involving atmospheric scrubber failure. List all the locations where these events took place, without mentioning the events themselves.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.",story_composite::difference_then_sort,all,['Mila Gonzalez'],"Ezra Edwards, Henry Reed, Owen Thomas",[],[0.0],0,0.0,0.0,0.0,0,,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""Ezra Edwards""],
  ""matching_scores"": [0.0],
  ""explanation"": ""Only 'Ezra Edwards' does not appear in the ground-truth list, while all ground-truth items ('Mila Gonzalez') are present in the AI answer, so no items from the AI answer remain after removing those that match the",Composite,t|s|ent,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:44+00:00,dp,combined_q_idx:20,20,20,18,"Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Consider all events involving Zoe Brown at Barnard's Star Propulsion Lab. Provide a list of all dates when these events occurred, without describing the events.",story_compute::sort_items,chronological,"['November 13, 2226']",unsure,[],[0.0],0,0.0,0.0,0.0,0,No items were identified by the AI as matching the ground-truth item.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [0.0],
  ""explanation"": ""No items were identified by the AI as matching the ground-truth item.""
}",Compute on Sets and Lists,t|c,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:46+00:00,dp,combined_q_idx:21,21,21,20,"Story recall-and-edit: For query ""Recall all events related to magnetospheric resonance breach that occurred at Barnard's Star Propulsion Lab. Provide a list of all dates when these events took place, without describing the events."", return an empty answer.",story_edit::empty,all,[],"No events related to magnetospheric resonance breach were recalled from Barnard's Star Propulsion Lab. Therefore, there are no dates provided for such events.",[],[],0,1.0,1.0,1.0,1,No ground-truth events to match; AI answer correctly states there are none.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [],
  ""explanation"": ""No ground-truth events to match; AI answer correctly states there are none.""
}",Recall and Edit,t|ent,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:48+00:00,dp,combined_q_idx:22,22,22,24,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Recall what happened involving Noah Williams at Eridani Metallurgy Complex on April 09, 2226. Describe the key events or activities that occurred, focusing on what happened.",story_state::latest_chapter,latest,['0'],unsure,['No relevant chapters identified'],[0.0],0,0.0,0.0,0.0,0,"The AI answer 'unsure' does not refer to a chapter index, so no supporting chapter was identified for Noah Williams on April 09, 2226 at Eridani Metallurgy Complex.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""No relevant chapters identified""],
  ""matching_scores"": [0.0],
  ""explanation"": ""The AI answer 'unsure' does not refer to a chapter index, so no supporting chapter was identified for Noah Williams on April 09, 2226 at Eridani Metallurgy Complex.""
}",Stateful Processing,c,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:50+00:00,dp,combined_q_idx:23,23,23,7,"Story match-and-compare: Compare answers of these two story queries and list only shared items.
A) Consider all events that Hazel Lewis has been involved in. List all the locations where these events took place, without mentioning the events themselves.
B) List all locations visited by Daniel Lopez in chronological order according to the story's timeline.
Return the intersection.",story_compare::intersection,all,[],unsure,[],[],0,1.0,1.0,1.0,1,"The AI answer provided no content to compare against the ground-truth items, which are empty. Therefore, there are no shared items and all scores are 0.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [],
  ""explanation"": ""The AI answer provided no content to compare against the ground-truth items, which are empty. Therefore, there are no shared items and all scores are 0.""
}",Match and Compare,t|s|c,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:53+00:00,dp,combined_q_idx:24,24,24,15,"Story spot-the-differences: Compare answers of these two story queries.
A) Reflect on what Levi Rodriguez experienced on December 26, 2226. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
B) Reflect on what Jaxon Howard experienced on August 12, 2225. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
Return only_in_A and only_in_B.",story_diff::set_difference,all,"[""['subspace antenna failure']"", '[]']","only_in_A: unsure

only_in_B: unsure",[],"[0.0, 0.0]",0,0.0,0.0,0.0,0,,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""reflect on what Levi Rodriguez experienced on December 26,2226"", ""described key events focusing on what happened rather than location""],
  ""matching_scores"": [0.0, 0.0],
  ""explanation"": ""The AI answer does not mention any specific events or details from the provided ground-truth items, so it does",Spot the Differences,s|c,ok,scifi_qwen25_14b_dp.answers.jsonl,2,2,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:56+00:00,dp,combined_q_idx:25,25,25,25,"Story composite task: Use two story queries.
A) Think about the events related to cosmic string vibration that occurred at Makemake Station on August 12, 2225. List all protagonists involved in these events, without describing the events themselves.
B) Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Think about the events related to cryo-pod integrity breach that occurred at Hydra Cloud Facility on April 09, 2226. List all protagonists involved in these events, without describing the events themselves.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.",story_composite::difference_then_sort,all,[],"Ezra Edwards, Owen Thomas",[],[],0,1.0,1.0,1.0,1,,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""Ezra Edwards"", ""Owen Thomas""],
  ""matching_scores"": [1.0, 1.0],
  ""explanation"": ""Both items in the AI answer are listed as protagonists for the specified story query about cryo-pod integrity breach at Hydra Cloud Facility on April 09, 2226. Since the ground-tr",Composite,ent,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:17:58+00:00,dp,combined_q_idx:26,26,26,28,"Recall what happened involving Lily Nguyen and wormhole destabilization at Sedna Long Range Observatory on April 09, 2226 and list only who else was involved (if anyone).",Other entities,all,[],unsure,[],[],0,1.0,1.0,1.0,1,"The AI answer 'unsure' does not identify any entities involved in the event, so there are no matching items.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [],
  ""explanation"": ""The AI answer 'unsure' does not identify any entities involved in the event, so there are no matching items.""
}",Match and Compare,,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:00+00:00,dp,combined_q_idx:27,27,27,27,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Consider all events involving both Julian Peterson and magnetospheric resonance breach at Barnard's Star Propulsion Lab. Provide a list of all dates when these events occurred, without describing the events.",story_state::latest_chapter,latest,['0'],unsure,[],[0.0],0,0.0,0.0,0.0,0,No chapter indices were identified in the AI answer.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [0.0],
  ""explanation"": ""No chapter indices were identified in the AI answer.""
}",Stateful Processing,t,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:01+00:00,dp,combined_q_idx:28,28,28,1,"Story match-and-compare: Compare answers of these two story queries and list only shared items.
A) Consider all events that happened on August 27, 2224. Provide a list of all protagonists involved in any of these events, without describing the events themselves.
B) Story composite task: Use two story queries.
A) Reflect on May 07, 2224. Describe all the key events that occurred on this date, focusing on what happened rather than who was involved or where it took place.
B) Story recall-and-edit: Start from the answer to this story query: ""Consider all events that happened on April 09, 2226. Provide a list of all protagonists involved in any of these events, without describing the events themselves."". Remove ""Benjamin Green"" from that answer. Return only the remaining items.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.
Return the intersection.",story_compare::intersection,all,[],unsure,[],[],0,1.0,1.0,1.0,1,"The AI answer provided no items, so it does not share any with the empty ground-truth list.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [0.0],
  ""explanation"": ""The AI answer provided no items, so it does not share any with the empty ground-truth list.""
}",Match and Compare,s|ent|c,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:04+00:00,dp,combined_q_idx:29,29,29,27,"Consider all events involving both Ella Ross and childhood memory trade scandal at Dione Ice Processing Facility. Provide a list of all dates when these events occurred, without describing the events.",Times,all,[],unsure,[],[],0,1.0,1.0,1.0,1,"No ground-truth dates were provided, so the AI could not identify any dates related to Ella Ross or the childhood memory trade scandal at Dione Ice Processing Facility.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [],
  ""explanation"": ""No ground-truth dates were provided, so the AI could not identify any dates related to Ella Ross or the childhood memory trade scandal at Dione Ice Processing Facility.""
}",Search,t,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:05+00:00,dp,combined_q_idx:30,30,30,11,"Story recall-and-edit: Start from the answer to this story query: ""Reflect on events related to air filter contamination. Provide a list of all protagonists involved in these events, without describing the events."". Remove ""Scarlett Thomas"" from the answer. Return only the remaining items.",story_edit::remove_one,all,[],unsure,[],[],0,1.0,1.0,1.0,1,The AI answer provided no listed protagonists because the ground-truth items for this story query were empty.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [],
  ""explanation"": ""The AI answer provided no listed protagonists because the ground-truth items for this story query were empty.""
}",Recall and Edit,t|s|ent,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:08+00:00,dp,combined_q_idx:31,31,31,26,"Story compute-on-lists: For this story query answer, sort all returned items in ascending alphabetical order.
Query: Consider the events involving both Lily Nguyen and fusion core breach on April 09, 2226. List all the locations where these events took place, without describing the events themselves.",story_compute::sort_items,chronological,['Sedna Long Range Observatory'],Triton Gas Colony,[],[0.0],0,0.0,0.0,0.0,0,"No location from the ground-truth ('Sedna Long Range Observatory') is present in the AI answer ('Triton Gas Colony'), so the set is empty and the score is 0.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [0.0],
  ""explanation"": ""No location from the ground-truth ('Sedna Long Range Observatory') is present in the AI answer ('Triton Gas Colony'), so the set is empty and the score is 0.""
}",Compute on Sets and Lists,s,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:10+00:00,dp,combined_q_idx:32,32,32,1,"Story recall-and-edit: Start from the answer to this story query: ""Consider all events that happened on May 11, 2226. Provide a list of all protagonists involved in any of these events, without describing the events themselves."". Remove ""Bella Alvarez"" from that answer. Return only the remaining items.",story_edit::remove_one,all,"['Levi Rodriguez', 'Chloe Castillo', 'Samuel Parker', 'Henry Reed']","Henry Reed, Zoe Brown",['Henry Reed'],"[1.0, 0.0, 0.0, 0.0]",1,1.0,0.25,0.4,0,The AI answer lists only 'Henry Reed' from the ground-truth list; 'Zoe Brown' is not mentioned in the provided answer and thus does not match any ground-truth protagonist.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""Henry Reed""],
  ""matching_scores"": [1.0],
  ""explanation"": ""The AI answer lists only 'Henry Reed' from the ground-truth list; 'Zoe Brown' is not mentioned in the provided answer and thus does not match any ground-truth protagonist.""
}",Recall and Edit,s|ent|c,ok,scifi_qwen25_14b_dp.answers.jsonl,4,3-5,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:12+00:00,dp,combined_q_idx:33,33,33,4,"Story spot-the-difference: Compare the answers to these two story queries and list differences.
A) Consider the location Mars Valles Industrial Hub. List all protagonists that have been involved in any events at this location, without mentioning the events themselves.
B) Reflect on what Ezra Edwards experienced on December 03, 2226. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
Return two lists: only_in_A and only_in_B.",story_diff::set_difference,all,"[""['Lucy Carter', 'Mila Gonzalez']"", ""['plasma conduit rupture']""]","only_in_A: []
only_in_B: [witnessed a digital afterlife server shutdown]",['plasma conduit rupture'],"[0.0, 0.0]",0,0.0,0.0,0.0,0,"AI listed only an event from B, not any protagonists from A.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""plasma conduit rupture""],
  ""matching_scores"": [0.0],
  ""explanation"": ""AI listed only an event from B, not any protagonists from A.""
}",Spot the Differences,t|ent|c,ok,scifi_qwen25_14b_dp.answers.jsonl,2,2,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:14+00:00,dp,combined_q_idx:34,34,34,12,"Story composite task: Use two story queries.
A) Think about what happened at Titania Quantum Lab on December 03, 2226. List all protagonists involved in any events at this time and place, without describing the events.
B) Recall the key events that occurred at Titania Quantum Lab on December 03, 2226. Describe what happened, focusing on the actions or occurrences rather than who was involved.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.",story_composite::difference_then_sort,all,['Ezra Edwards'],unsure,[],[0.0],0,0.0,0.0,0.0,0,"The AI did not provide any items in response to part A, so there are no items to remove or compare from the ground-truth list.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [0.0],
  ""explanation"": ""The AI did not provide any items in response to part A, so there are no items to remove or compare from the ground-truth list.""
}",Composite,ent|c,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:16+00:00,dp,combined_q_idx:35,35,35,32,What was Daniel Lopez doing the last time they were observed in the story's timeline?,Event contents,latest,[],unsure,[],[],0,1.0,1.0,1.0,1,"No ground-truth events were provided, so the AI could not identify or score any events from the story's timeline.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [],
  ""explanation"": ""No ground-truth events were provided, so the AI could not identify or score any events from the story's timeline.""
}",Stateful Processing,t|s|c,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:18+00:00,dp,combined_q_idx:36,36,36,21,"Story match-and-compare: Compare answers of these two story queries and list only shared items.
A) Think about the events involving digital afterlife server shutdown at Barnard's Star Propulsion Lab. List all protagonists involved in these events, without mentioning the events themselves.
B) Recall all events related to vacuum seal deterioration that occurred at Dyson Swarm Control. Provide a list of all dates when these events took place, without describing the events.
Return the intersection.",story_compare::intersection,all,[],unsure,[],[],0,1.0,1.0,1.0,1,No ground-truth items were provided to compare against the AI's answer.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [],
  ""explanation"": ""No ground-truth items were provided to compare against the AI's answer.""
}",Match and Compare,t|ent,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:19+00:00,dp,combined_q_idx:37,37,37,17,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Think about the events involving plasma conduit rupture on December 03, 2226. Provide a list of all protagonists involved in these events, without describing the events.",story_state::latest_chapter,latest,['24'],unsure,[],[0.0],0,0.0,0.0,0.0,0,No chapter index was identified in the AI answer.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [0.0],
  ""explanation"": ""No chapter index was identified in the AI answer.""
}",Stateful Processing,s|ent,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:21+00:00,dp,combined_q_idx:38,38,38,22,"Consider all events involving both Benjamin Green and cryo-pod integrity breach. Provide a list of all dates when these events occurred, without describing the events.",Times,all,"['April 09, 2226']","May 31, 2224",[],[0.0],0,0.0,0.0,0.0,0,No dates for Benjamin Green in the AI answer match the ground-truth date for a cryo-pod integrity breach.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [0.0],
  ""explanation"": ""No dates for Benjamin Green in the AI answer match the ground-truth date for a cryo-pod integrity breach.""
}",Search,t|s,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:24+00:00,dp,combined_q_idx:39,39,39,0,"Story recall-and-edit: Start from the answer to this story query: ""Recall all the events that occurred on May 28, 2225. Without describing the events, list all the unique locations where these events took place."". Remove ""Hydra Cloud Facility"" from that answer. Return only the remaining items.",story_edit::remove_one,all,['Mercury Twilight Observatory'],"Barnard's Star Propulsion Lab, Triton Gas Colony, Eridani Metallurgy Complex, Dyson Swarm Control, Mercury Twilight Observatory, Nereid Weather Station, Europa Subsurface Laboratory",['Mercury Twilight Observatory'],[1.0],1,1.0,1.0,1.0,1,Only 'Mercury Twilight Observatory' from the ground-truth is present in the AI answer after removing 'Hydra Cloud Facility'. All other locations in the AI answer were removed as per the instruction.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""Mercury Twilight Observatory""],
  ""matching_scores"": [1.0],
  ""explanation"": ""Only 'Mercury Twilight Observatory' from the ground-truth is present in the AI answer after removing 'Hydra Cloud Facility'. All other locations in the AI answer were removed as per the instruction.""
}",Recall and Edit,s|ent|c,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:26+00:00,dp,combined_q_idx:40,40,40,5,"Story recall-and-edit: For query ""Recall the various events that have taken place at Ariel Biotech Complex. Describe what happened during these events, focusing on the actions or occurrences rather than the timing or people involved."", return an empty answer.",story_edit::empty,all,[],unsure,[],[],0,1.0,1.0,1.0,1,"The AI answer 'unsure' does not describe any events, so it does not match any of the ground-truth items (which are none).",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [],
  ""explanation"": ""The AI answer 'unsure' does not describe any events, so it does not match any of the ground-truth items (which are none).""
}",Recall and Edit,t|ent|c,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:28+00:00,dp,combined_q_idx:41,41,41,29,"Provide a comprehensive account of what happened involving Jaxon Howard and cosmic string vibration at Makemake Station on August 12, 2225. Include all relevant details about the event(s), including what occurred and any other pertinent information.",Full event details,all,[],unsure,[],[],0,1.0,1.0,1.0,1,"The AI could not identify or retrieve any relevant details about the event involving Jaxon Howard and cosmic string vibration at Makemake Station on August 12, 2225, as there is no ground-truth information to compare against.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [],
  ""explanation"": ""The AI could not identify or retrieve any relevant details about the event involving Jaxon Howard and cosmic string vibration at Makemake Station on August 12, 2225, as there is no ground-truth information to compare against.""
}",Composite,,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:30+00:00,dp,combined_q_idx:42,42,42,26,"Consider the events involving both Chloe Castillo and tachyon field surge on April 09, 2226. List all the locations where these events took place, without describing the events themselves.",Spaces,all,[],"Triton Gas Colony, Eridani Metallurgy Complex",[],[],0,1.0,1.0,1.0,1,No ground-truth locations provided to compare with the AI's answer.,allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [],
  ""matching_scores"": [0.0],
  ""explanation"": ""No ground-truth locations provided to compare with the AI's answer.""
}",Search,s,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:32+00:00,dp,combined_q_idx:43,43,43,18,"Story stateful-processing: For this story query, return only the latest chapter index from supporting chapters.
Query: Consider all events involving Zoe Brown at Dyson Swarm Control. Provide a list of all dates when these events occurred, without describing the events.",story_state::latest_chapter,latest,['4'],"May 07, 2224","['May 07, 2224']",[1.0],1,1.0,1.0,1.0,1,"The AI answer exactly matches the single ground-truth item, which is the date May 07, 2224.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""May 07, 2224""],
  ""matching_scores"": [1.0],
  ""explanation"": ""The AI answer exactly matches the single ground-truth item, which is the date May 07, 2224.""
}",Stateful Processing,t|c,ok,scifi_qwen25_14b_dp.answers.jsonl,1,1,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
/workspace/scifi_qwen25_14b_dp.answers.jsonl,2026-04-08T19:18:35+00:00,dp,combined_q_idx:44,44,44,14,"Story composite task: Use two story queries.
A) Consider the events involving Chloe Castillo on April 09, 2226. List all the locations where these events took place, without describing the events themselves.
B) Reflect on what Scarlett Thomas experienced on April 09, 2226. Describe all the key events they were involved in, focusing on what happened rather than where it occurred.
Take answer(A), remove all items that also appear in answer(B), then return the remaining items sorted alphabetically.",story_composite::difference_then_sort,all,[],"Barnard's Star Propulsion Lab., Triton Gas Colony.","[""Barnard's Star Propulsion Lab."", 'Triton Gas Colony']",[],0,0.0,1.0,0.0,0,"All items in the AI answer do not appear in the ground-truth items, so they are not identified as matching any provided information.",allenai/OLMo-3-7B-Instruct,ok,ok,,"{
  ""identified_items_in_ai_answer"": [""Barnard's Star Propulsion Lab."", ""Triton Gas Colony""],
  ""matching_scores"": [0.0, 0.0],
  ""explanation"": ""All items in the AI answer do not appear in the ground-truth items, so they are not identified as matching any provided information.""
}",Composite,s|c,ok,scifi_qwen25_14b_dp.answers.jsonl,0,0,Qwen2.5_14B_Instruct,SCIFI_DP,SCIFI,DP
